reviewerID,asin,overall,Screen,Design,Protection,Price_Quality,Power_Charging,Audio,clean_text,Camera,Bluetooth_Features,Signal_Strength,Voice_Calls,Customer_Service,Return_Policy,Overall_Experience,Signal_Range,Connection_Frequency,Battery_Life,Visibility,Microphone,User_Experience,Durability,Reliability,Belt_Clip,Blue_Light_Impact,Quality,Wind_Resistance,Bluetooth_Connectivity,Noise_Cancellation,Overall
A2RLPYOQDA46LZ,B000ALY22Q,5,0.0,1.0,0.0,1.0,0.0,0.0,i d give it 10 stars if i could holy mackerel these things are awesome stows so very conveniently away and works very intelligently locking in place wherever decide to stop it rolling back up with just a tug have only had a couple of times where it decided to tangle up a touch when recoiling but with almost no effort was able to pull back out and start over coiling up properly like does all the other times buy a handful and have em in car at computer stereo they re so inexpensive but so awesome,,,,,,,,,,,,,,,,,,,,,,
A1EH2S92FHWZRP,B000ALY22Q,3,0.0,-0.2,0.0,0.0,0.0,0.0,retracting gets tangled sometimes this is a male to male patch 3 5mm cable ostensibly to connect anything with an earphone jack to anything with a headphone input the reason to buy this is the retracting mechanism but that mechanism gets tangled sometimes you have to pull both ends out evenly with the center part staying in the middle of the span you cannot pull from one side only it will get tangled and jam,,,,,,,,,,,,,,,,,,,,,,
A3CZBEJLN5CQK0,B000ALY22Q,5,0.0,0.0,0.0,0.8,0.0,0.0,cheap quick quality i hate the jumble of wires that are always wrapped around the shifter in my wife s car so i ordered this for her it replaced the 4 foot long cord that she used to have spaghetti piled up on the console and works just as good she is happy therefore i am happy,,,,,,,,,,,,,,,,,,,,,,
AVOOU49YPVHGN,B000ALY22Q,3,0.0,0.0,0.0,0.3,0.0,-0.5,its alright it rolls up nice but has a hissing sound in the background in the dead spot between two songs you can hear the hissing it isnt all that loud but its there still works well enough that i didnt want to return it,,,,,,,,,,,,,,,,,,,,,,
AQ1FI6V9HWKXZ,B000ALY22Q,5,0.0,0.8,0.0,0.0,0.0,0.7,love this product this audio cable is great for in the car the retractable cable is a space saver and looks cleaner while stored audio quality is normal the end jacks and bigger that what they show in the picture i wish they would change that over all great product definitely recommend,,,,,,,,,,,,,,,,,,,,,,
A1JAREBNI5AWYP,B000ALY22Q,3,0.0,0.8,-0.5,0.0,0.0,0.0,i love it but it does tear up way too easy this is my 3rd one i ve tried others and find i go back to it problems that have occured the input jacks bend short in the cords and failure to retract as designed while its a great design some thing needs to be done so it can stand up to the real world,,,,,,,,,,,,,,,,,,,,,,
AICK4KSHCGJO2,B000ALY22Q,5,0.0,0.0,0.0,0.0,0.8,0.0,ok i love it i use this in my car and is great that i dont have to deal with a buch of cable everywhere is usefull,,,,,,,,,,,,,,,,,,,,,,
A2XF8X3W4OXI06,B000ALY22Q,1,0.0,-1.0,0.0,-1.0,0.0,0.0,absolute garbage first of all when i ordered this item the image showed it was white not black i ordered this specifically to match my white iphone not only that the thing fell apart as i was taking it out of the box i will be returning this garbage and getting my 5 00 back last time i ever purchase a scosche product,,,,,,,,,,,,,,,,,,,,,,
A191WFN31OGF4G,B000ALY22Q,4,0.0,0.8,0.0,0.5,0.7,0.0,works great while it works this thing is tiny lightweight and works really well in a vehicle where you don t want long cables hanging around especially if you drive a manual shift car that being said i have had two of these i used them daily and they each lasted about 4 6 months and then they stopped working the cables are very thin and i think they just wear out after a while for the price convenience it s not a bad trade off i would have given it 3 5 stars if i d had the option i decided against ordering a third and opted for something non retractable but hopefully more sturdy,,,,,,,,,,,,,,,,,,,,,,
A1LSKQW27AJ4AI,B000ALY22Q,4,0.0,0.8,0.0,0.0,0.9,0.0,good for in the car with less tangles i have this and a retractable power cable that i keep in the car i think they are great because they can go in the glove compartment and come out not looking like a giant puzzle knot,,,,,,,,,,,,,,,,,,,,,,
A2RQX52MRLTNWS,B000ALY22Q,2,0.0,-0.8,0.0,-0.9,0.0,0.0,don t waste your money this worked for about a week before it stopped staying put when you pulled both ends out it kept retracting ad then finally just broke its a great idea but this one sucks,,,,,,,,,,,,,,,,,,,,,,
A32QDDI9EALFJN,B000ALY22Q,3,0.0,0.0,-0.8,-0.7,0.0,-0.6,cheap cheap in price and quality mine broke after a couple months of use the sound started going in and out it was cheap enough i wasn t really upset next time i might just buy a couple so i don t have to wait for the replacement to come,,,,,,,,,,,,,,,,,,,,,,
AHDYGAOS7L6WW,B000ALY22Q,4,0.0,0.8,0.0,0.0,0.0,0.0,nice cable for my mp3 i bought this cable to connect my mp3 to the car radio i like the rotating design that i can adjust the wire in long or short distance once i pull the cable it will rotate back automatically,,,,,,,,,,,,,,,,,,,,,,
A3K4SK9HWHLJL,B000ALY22Q,4,0.0,0.0,-0.3,0.5,0.0,0.8,pretty good i am going to start by saying i have had a lot of trouble with aux cables for my ipod i use them every day in my car i prefer the short thicker straight cables but after a few months something happens with the wires inside and sound starts to come out of one speaker only for a while i thought something was wrong with my ipod i got a new one same problem then i thought something was wrong with my car had it looked at no problems so i figured it was the cables after going through a few more i ve been through about 7 including the expensive monster cable i tried this cable as a last resort it worked the best i had my first one for over a year with no sound issues a friend of mine didn t see the cable and sat on it when she got up it retracted very quickly and hit my stereo it broke off a small piece of my aux input so if you have passengers beware this thing can become a slingshot the retracting piece eventually broke so i decided to get a new one the new one worked fine but after a short time the retracing piece started working off and on i have decided to just deal with it i d rather have a broken retracing piece than a cable to only plays through one speaker,,,,,,,,,,,,,,,,,,,,,,
A37894K753YF3J,B000ALY22Q,5,0.0,0.8,0.0,0.0,0.0,0.9,great adapter i use this adapter for connecting an mp3 player to my car stereo on occasion being retractable it compacts to store in glove compartemnt when not needed never fails to rewind,,,,,,,,,,,,,,,,,,,,,,
